Date,Open,High,Low,Close,Adj Close,Volume
2022-03-28,241.910004,242.949997,239.860001,242.940002,238.940033,2041800
2022-03-29,246.350006,248.649994,244.770004,248.169998,244.083923,2657400
2022-03-30,247.509995,250.500000,247.509995,249.029999,244.929749,2227300
2022-03-31,249.720001,251.350006,247.279999,247.279999,243.208572,3803400
2022-04-01,248.119995,249.429993,246.179993,249.250000,245.146133,2023000
2022-04-04,246.789993,247.270004,242.380005,246.830002,242.765991,2500700
2022-04-05,246.100006,249.740005,245.429993,248.509995,244.418320,2532500
2022-04-06,247.639999,252.380005,245.979996,251.460007,247.319763,2886000
2022-04-07,250.789993,255.479996,249.539993,254.360001,250.172012,4041800
2022-04-08,253.039993,255.070007,250.919998,251.460007,247.319763,2551000
2022-04-11,251.250000,252.940002,249.929993,250.449997,246.326370,2326700
2022-04-12,250.729996,252.289993,248.800003,249.169998,245.067459,2724900
2022-04-13,249.360001,251.660004,249.020004,251.330002,247.191895,2133800
2022-04-14,251.330002,253.729996,250.429993,250.509995,246.385391,2105900
2022-04-18,249.630005,252.490005,249.130005,251.059998,246.926331,1426600
2022-04-19,250.039993,255.960007,250.039993,255.399994,251.194870,2324500
2022-04-20,256.000000,257.790009,254.820007,255.850006,251.637482,2278700
2022-04-21,257.649994,259.609985,254.880005,255.250000,251.047348,2476900
2022-04-22,255.000000,255.000000,249.940002,250.169998,246.050995,2643600
2022-04-25,249.449997,253.130005,247.929993,252.880005,248.716385,2523000
2022-04-26,250.130005,252.410004,248.330002,248.580002,244.487167,2948500
2022-04-27,247.979996,250.970001,247.050003,247.139999,243.070877,2706500
2022-04-28,249.940002,256.380005,248.080002,254.190002,250.004807,3547400
2022-04-29,254.279999,254.850006,248.800003,249.160004,245.057617,3388000
2022-05-02,250.860001,251.550003,242.259995,246.639999,242.579117,3418700
2022-05-03,247.389999,247.839996,242.279999,245.869995,241.821777,2562000
2022-05-04,246.160004,254.779999,246.160004,254.320007,250.132675,3289300
2022-05-05,252.889999,254.490005,246.779999,248.919998,244.821579,2925900
2022-05-06,248.190002,252.449997,247.699997,250.779999,246.650955,2964500
2022-05-09,247.000000,249.899994,246.789993,247.490005,243.415131,2918900
2022-05-10,248.990005,250.880005,244.929993,245.679993,241.634918,3070800
2022-05-11,245.270004,246.789993,243.210007,244.429993,240.405502,2833200
2022-05-12,245.320007,246.380005,241.119995,244.190002,240.169464,2861000
2022-05-13,247.149994,247.179993,242.279999,245.039993,241.005463,3255200
2022-05-16,244.460007,245.479996,240.729996,244.039993,240.021927,2147100
2022-05-17,246.000000,247.000000,239.460007,241.630005,237.651596,3204900
2022-05-18,239.460007,240.080002,230.369995,231.050003,227.245804,3946100
2022-05-19,229.500000,232.149994,228.339996,229.000000,225.229553,3518300
2022-05-20,231.380005,234.059998,228.589996,233.910004,230.058716,3208200
2022-05-23,235.759995,238.889999,233.500000,238.000000,234.081360,3053500
2022-05-24,237.500000,245.800003,237.449997,244.520004,240.494019,5258200
2022-05-25,242.580002,245.699997,241.589996,244.009995,239.992416,2641700
2022-05-26,246.000000,249.330002,245.600006,248.089996,244.005234,1972300
2022-05-27,249.500000,251.869995,248.779999,251.869995,247.722992,2063800
2022-05-31,250.000000,254.279999,248.630005,252.210007,248.057404,3924700
2022-06-01,253.190002,253.419998,248.190002,249.279999,245.175644,2264100
2022-06-02,249.600006,250.440002,246.220001,250.380005,246.257553,2089700
2022-06-03,248.429993,250.270004,248.169998,248.360001,245.624588,1838900
2022-06-06,249.080002,249.529999,247.330002,248.070007,245.337799,1569300
2022-06-07,246.000000,249.789993,245.529999,248.940002,246.198196,2782000
2022-06-08,247.899994,248.479996,244.889999,245.610001,242.904877,2101300
2022-06-09,243.619995,246.000000,242.029999,242.160004,239.492889,2682600
2022-06-10,239.179993,239.509995,237.160004,237.380005,234.765533,1992300
2022-06-13,232.789993,240.100006,232.679993,238.470001,235.843521,4697000
2022-06-14,239.960007,242.899994,238.619995,238.759995,236.130325,3564800
2022-06-15,239.860001,241.580002,236.119995,238.899994,236.268768,3152100
2022-06-16,236.080002,237.320007,233.820007,235.190002,232.599640,3272000
2022-06-17,234.220001,235.490005,232.169998,234.380005,231.798569,7236300
2022-06-21,236.220001,240.100006,234.139999,239.589996,236.951172,3263500
2022-06-22,238.789993,244.550003,238.360001,243.059998,240.382950,3054300
2022-06-23,243.699997,245.089996,240.460007,243.580002,240.897232,1937000
2022-06-24,245.259995,248.000000,244.490005,247.899994,245.169647,3104800
2022-06-27,247.899994,248.770004,246.570007,247.029999,244.309235,2059200
2022-06-28,247.059998,249.960007,242.520004,242.830002,240.155502,2381700
2022-06-29,246.139999,248.869995,245.110001,247.740005,245.011429,2997200
2022-06-30,248.250000,248.589996,245.449997,246.880005,244.160889,2786200
2022-07-01,246.350006,253.139999,246.000000,252.960007,250.173935,2531400
2022-07-05,251.149994,253.000000,249.660004,252.289993,249.511307,2390700
2022-07-06,252.470001,252.860001,249.369995,251.460007,248.690445,1948600
2022-07-07,253.259995,254.919998,251.179993,252.940002,250.154144,2396700
2022-07-08,252.600006,254.619995,252.320007,253.240005,250.450851,1450300
2022-07-11,252.080002,255.399994,252.080002,253.279999,250.490402,1478100
2022-07-12,252.970001,255.619995,250.759995,251.479996,248.710220,2112800
2022-07-13,248.960007,254.800003,248.259995,252.669998,249.887115,2205300
2022-07-14,249.889999,253.100006,249.619995,252.600006,249.817902,2371000
2022-07-15,254.020004,256.390015,253.449997,255.009995,252.201340,2627200
2022-07-18,255.240005,255.589996,252.070007,252.419998,249.639877,2164400
2022-07-19,253.880005,256.619995,252.970001,256.500000,253.674927,2181300
2022-07-20,256.779999,256.910004,253.470001,254.580002,251.776077,2183700
2022-07-21,253.990005,254.800003,252.320007,253.470001,250.678314,2056500
2022-07-22,253.750000,254.529999,252.449997,253.990005,251.192596,2226600
2022-07-25,254.570007,254.800003,248.660004,250.380005,247.622345,2860400
2022-07-26,249.559998,259.220001,248.699997,257.089996,254.258438,5272300
2022-07-27,255.800003,259.910004,254.690002,258.890015,256.038635,2718300
2022-07-28,258.799988,264.000000,257.559998,263.459991,260.558258,2849100
2022-07-29,263.649994,264.350006,262.100006,263.369995,260.469269,2653800
2022-08-01,262.540009,265.459991,262.410004,264.230011,261.319794,2384000
2022-08-02,264.619995,265.450012,260.890015,261.049988,258.174805,2375200
2022-08-03,261.049988,262.920013,259.760010,262.089996,259.203369,2305300
2022-08-04,261.700012,262.179993,258.690002,260.640015,257.769348,2089600
2022-08-05,259.640015,260.029999,257.070007,259.230011,256.374878,1818500
2022-08-08,260.000000,260.910004,255.339996,256.799988,253.971619,2253500
2022-08-09,256.899994,260.209991,256.359985,260.059998,257.195709,2315800
2022-08-10,262.000000,263.709991,260.500000,261.359985,258.481384,2967900
2022-08-11,263.200012,263.269989,258.630005,259.279999,256.424316,2007000
2022-08-12,259.549988,262.510010,259.549988,262.179993,259.292358,1530800
2022-08-15,262.209991,265.619995,261.250000,265.440002,262.516479,2342700
2022-08-16,265.040009,267.130005,264.260010,266.290009,263.357117,1828000
2022-08-17,265.959991,267.970001,265.579987,266.820007,263.881287,1699100
2022-08-18,266.000000,267.359985,265.420013,266.579987,263.643890,1591900
2022-08-19,265.940002,267.750000,265.540009,266.540009,263.604370,1833800
2022-08-22,264.500000,265.790009,262.369995,262.950012,260.053894,1986700
2022-08-23,262.619995,263.350006,260.529999,260.540009,257.670441,2211100
2022-08-24,260.709991,262.000000,259.859985,260.859985,257.986908,1777200
2022-08-25,261.989990,262.679993,260.200012,262.559998,259.668213,1330400
2022-08-26,262.799988,263.200012,256.390015,256.950012,254.119980,2357800
2022-08-29,255.500000,256.709991,254.589996,255.660004,252.844193,2017500
2022-08-30,256.000000,256.720001,252.570007,253.490005,250.698090,2051300
2022-08-31,254.169998,255.679993,252.199997,252.279999,250.867126,3119200
2022-09-01,251.820007,256.529999,251.759995,256.470001,255.033661,2577800
2022-09-02,257.410004,258.579987,253.360001,254.509995,253.084641,1791300
2022-09-06,254.470001,256.730011,253.380005,254.389999,252.965317,2645700
2022-09-07,255.139999,259.820007,254.960007,258.420013,256.972748,4185200
2022-09-08,257.850006,261.079987,257.329987,260.079987,258.623444,2448900
2022-09-09,260.260010,260.739990,258.209991,259.519989,258.066589,2007000
2022-09-12,260.000000,261.399994,259.420013,260.369995,258.911835,2204300
2022-09-13,257.739990,258.950012,253.669998,254.330002,252.905655,2604900
2022-09-14,255.000000,258.269989,254.369995,255.720001,254.287872,2745200
2022-09-15,255.020004,255.229996,252.490005,253.470001,252.050476,2289500
2022-09-16,251.850006,255.820007,251.750000,254.910004,253.482407,4304100
2022-09-19,254.000000,257.549988,253.350006,257.010010,255.570648,2195800
2022-09-20,256.100006,256.489990,252.779999,255.399994,253.969650,2140200
2022-09-21,255.130005,256.910004,251.080002,251.080002,249.673859,2438800
2022-09-22,250.389999,250.429993,247.649994,247.940002,246.551437,2300500
2022-09-23,247.210007,249.100006,244.190002,245.949997,244.572586,2672100
2022-09-26,245.940002,246.250000,242.440002,243.759995,242.394836,3179100
2022-09-27,244.580002,244.929993,236.559998,236.699997,235.374390,4193800
2022-09-28,236.130005,238.529999,233.759995,236.940002,235.613052,4202400
2022-09-29,236.320007,237.660004,232.460007,234.399994,233.087265,3053200
2022-09-30,233.320007,234.830002,230.580002,230.740005,229.447769,3629300
2022-10-03,233.520004,236.850006,231.710007,235.339996,234.022003,3286700
2022-10-04,236.710007,241.050003,236.210007,238.500000,237.164307,3685700
2022-10-05,236.910004,240.410004,236.139999,239.089996,237.750992,3033000
2022-10-06,239.339996,239.880005,234.460007,234.750000,233.435303,2999200
2022-10-07,233.960007,234.600006,232.080002,233.190002,231.884048,2294300
2022-10-10,233.410004,236.259995,233.410004,234.949997,233.634186,2668700
2022-10-11,234.160004,239.119995,233.929993,237.050003,235.722427,3169200
2022-10-12,237.270004,240.039993,237.059998,237.059998,235.732361,2709300
2022-10-13,234.460007,249.300003,234.460007,246.750000,245.368103,5026900
2022-10-14,249.080002,249.429993,242.410004,243.160004,241.798218,2918300
2022-10-17,245.800003,247.220001,243.529999,246.479996,245.099609,2758200
2022-10-18,249.369995,250.419998,247.250000,249.190002,247.794434,3123600
2022-10-19,250.000000,252.520004,249.119995,250.750000,249.345703,3021300
2022-10-20,249.550003,251.750000,249.050003,249.770004,248.371201,2410700
2022-10-21,250.210007,255.360001,249.500000,254.550003,253.124420,3254900
2022-10-24,255.279999,256.869995,253.070007,255.320007,253.890121,4125100
2022-10-25,254.570007,257.279999,254.399994,255.729996,254.297806,2689000
2022-10-26,257.839996,260.690002,256.119995,256.609985,255.172867,3582600
2022-10-27,263.000000,266.989990,262.260010,265.109985,263.625275,4145700
2022-10-28,267.510010,274.809998,265.989990,274.519989,272.982574,4647600
2022-10-31,273.059998,273.630005,270.809998,272.660004,271.132996,3336100
2022-11-01,273.690002,273.790009,269.660004,272.950012,271.421387,2740900
2022-11-02,273.000000,276.670013,270.309998,270.369995,268.855804,3069900
2022-11-03,269.329987,274.679993,268.380005,272.950012,271.421387,3225400
2022-11-04,275.600006,275.709991,272.130005,274.619995,273.082001,3256500
2022-11-07,275.070007,278.079987,275.070007,276.410004,274.862000,3029500
2022-11-08,276.859985,279.519989,276.500000,278.399994,276.840851,2628800
2022-11-09,278.510010,280.250000,277.679993,277.790009,276.234283,2610800
2022-11-10,281.489990,281.670013,272.579987,275.880005,274.334961,4510900
2022-11-11,276.329987,277.000000,269.179993,271.390015,269.870117,4742800
2022-11-14,270.929993,274.709991,270.579987,272.269989,270.745178,3357400
2022-11-15,270.250000,271.029999,266.339996,267.839996,266.339996,5429100
2022-11-16,268.920013,274.429993,268.920013,272.510010,270.983856,4132700
2022-11-17,272.070007,274.350006,270.559998,273.359985,271.829071,2467400
2022-11-18,273.920013,275.100006,272.119995,273.369995,271.839020,2699200
2022-11-21,274.649994,274.980011,273.100006,274.519989,272.982574,2974200
2022-11-22,275.000000,275.299988,274.299988,274.760010,273.221252,2770400
2022-11-23,275.549988,275.649994,272.880005,273.269989,271.739563,2514800
2022-11-25,274.510010,275.320007,272.859985,275.000000,273.459900,1596600
2022-11-28,274.880005,275.940002,272.380005,272.880005,271.351776,3160500
2022-11-29,271.000000,271.920013,269.470001,271.410004,269.890015,2873500
2022-11-30,269.619995,273.309998,268.829987,272.790009,272.790009,5196500
2022-12-01,273.160004,274.239990,271.390015,273.399994,273.399994,2599600
2022-12-02,269.809998,273.450012,269.619995,273.399994,273.399994,2807500
2022-12-05,271.019989,272.570007,270.000000,271.589996,271.589996,2586900
2022-12-06,271.799988,273.369995,270.029999,271.769989,271.769989,3573000
2022-12-07,272.500000,273.980011,269.670013,270.339996,270.339996,2766400
2022-12-08,271.000000,273.570007,270.619995,273.390015,273.390015,3022700
2022-12-09,273.609985,274.160004,271.720001,272.040009,272.040009,1677400
2022-12-12,272.190002,276.709991,271.220001,276.619995,276.619995,3230500
2022-12-13,278.679993,279.899994,273.640015,274.279999,274.279999,3390100
2022-12-14,275.220001,277.079987,272.299988,274.529999,274.529999,2660900
2022-12-15,273.790009,274.380005,269.209991,271.730011,271.730011,2735300
2022-12-16,270.410004,271.019989,265.760010,266.119995,266.119995,5932500
2022-12-19,266.250000,268.420013,264.670013,265.829987,265.829987,2160800
2022-12-20,266.920013,267.940002,264.540009,267.250000,267.250000,1785600
2022-12-21,267.480011,269.940002,267.309998,268.160004,268.160004,2366800
2022-12-22,267.269989,268.119995,263.649994,265.769989,265.769989,2366700
2022-12-23,265.899994,268.350006,264.790009,267.570007,267.570007,1269000
2022-12-27,268.660004,268.869995,266.600006,266.839996,266.839996,1674700
2022-12-28,268.000000,268.140015,265.070007,265.109985,265.109985,1427800
2022-12-29,265.940002,267.809998,264.880005,265.929993,265.929993,1393900
2022-12-30,265.200012,265.380005,261.399994,263.529999,263.529999,1720100
2023-01-03,263.529999,264.350006,259.510010,264.329987,264.329987,2743800
2023-01-04,266.250000,266.549988,262.890015,264.390015,264.390015,2584100
2023-01-05,264.760010,264.760010,261.380005,262.160004,262.160004,1945600
2023-01-06,263.760010,269.890015,263.390015,269.470001,269.470001,2855400
2023-01-09,269.929993,269.950012,266.769989,267.250000,267.250000,2654600
2023-01-10,266.980011,269.100006,266.959991,268.910004,268.910004,1718400
2023-01-11,269.519989,269.739990,266.959991,268.809998,268.809998,2391400
2023-01-12,269.500000,269.920013,266.190002,266.690002,266.690002,1933000
2023-01-13,266.390015,268.950012,265.880005,268.890015,268.890015,2168900
2023-01-17,270.019989,275.390015,270.019989,274.109985,274.109985,3640200
2023-01-18,273.510010,274.369995,265.720001,266.040009,266.040009,3276500
2023-01-19,266.720001,269.140015,263.529999,263.579987,263.579987,2845400
2023-01-20,264.429993,268.649994,262.829987,268.579987,268.579987,2587400
2023-01-23,268.839996,271.170013,267.760010,269.290009,269.290009,2434000
2023-01-24,236.419998,270.160004,236.419998,269.559998,269.559998,2517300
2023-01-25,270.329987,273.070007,268.820007,273.000000,273.000000,3097400
2023-01-26,273.000000,274.750000,271.700012,274.720001,274.720001,2222500
2023-01-27,275.000000,275.309998,271.970001,272.459991,272.459991,2202500
